bet_id,p_blend,edge,price,market,game_id,k_mod,k_raw,k_eff,k_corr,stake,rank_in_game,cum_risk
2023_04_KC_NYJ_spread,0.56,0.0690909090909092,-110.0,spread,2023_04_KC_NYJ,0.21,0.14509090909090944,0.03046909090909098,0.03046909090909098,304.6909090909098,1.0,0.030469090909090984
2024_15_BAL_NYG_spread,0.56,0.0690909090909092,-110.0,spread,2024_15_BAL_NYG,0.21,0.14509090909090944,0.03046909090909098,0.03046909090909098,304.6909090909098,1.0,0.06093818181818197
2021_10_BAL_MIA_spread,0.56,0.0690909090909092,-110.0,spread,2021_10_BAL_MIA,0.21,0.14509090909090944,0.03046909090909098,0.03046909090909098,304.6909090909098,1.0,0.09140727272727295
2021_10_BUF_NYJ_spread,0.56,0.0690909090909092,-110.0,spread,2021_10_BUF_NYJ,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,228.51818181818237,1.0,0.11425909090909117
2020_06_BAL_PHI_spread,0.56,0.0690909090909092,-110.0,spread,2020_06_BAL_PHI,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,228.51818181818237,1.0,0.1371109090909094
2021_15_DAL_NYG_spread,0.56,0.0690909090909092,-110.0,spread,2021_15_DAL_NYG,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,228.51818181818237,1.0,0.15996272727272762
2022_12_BUF_DET_spread,0.56,0.0690909090909092,-110.0,spread,2022_12_BUF_DET,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,228.51818181818237,1.0,0.18281454545454584
2019_16_BAL_CLE_spread,0.56,0.0690909090909092,-110.0,spread,2019_16_BAL_CLE,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,0.0,1.0,0.20566636363636406
2020_17_BAL_CIN_spread,0.56,0.0690909090909092,-110.0,spread,2020_17_BAL_CIN,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,0.0,1.0,0.22851818181818231
2021_15_ARI_DET_spread,0.56,0.0690909090909092,-110.0,spread,2021_15_ARI_DET,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,0.0,1.0,0.25137000000000054
2022_09_BUF_NYJ_spread,0.56,0.0690909090909092,-110.0,spread,2022_09_BUF_NYJ,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,0.0,1.0,0.27422181818181873
2021_08_CIN_NYJ_spread,0.56,0.0690909090909092,-110.0,spread,2021_08_CIN_NYJ,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,0.0,1.0,0.297073636363637
2023_15_KC_NE_spread,0.56,0.0690909090909092,-110.0,spread,2023_15_KC_NE,0.21,0.14509090909090944,0.03046909090909098,0.022851818181818237,0.0,1.0,0.3199254545454552
2020_18_TB_WAS_spread,0.5492393315276091,0.0485478147345264,-110.0,spread,2020_18_TB_WAS,0.21,0.1019504109425056,0.021409586297926178,0.016057189723444634,0.0,1.0,0.33598264426889984
2021_13_ARI_CHI_spread,0.5357967357877261,0.0228846774129317,-110.0,spread,2021_13_ARI_CHI,0.21,0.04805782256715659,0.010092142739102885,0.007569107054327164,0.0,1.0,0.34355175132322696
2021_04_KC_PHI_spread,0.5341131586452464,0.0196705755954705,-110.0,spread,2021_04_KC_PHI,0.21,0.04130820875048807,0.008674723837602493,0.00650604287820187,0.0,1.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5251127092807002,0.0024878995358822,-110.0,spread,2023_01_ARI_WAS,0.21,0.005224589025352794,0.0,0.0,0.0,12.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,15.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,6.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,7.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5251127092807002,0.0024878995358822,-110.0,spread,2023_01_ARI_WAS,0.21,0.005224589025352794,0.0,0.0,0.0,16.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5251127092807002,0.0024878995358822,-110.0,spread,2023_01_ARI_WAS,0.21,0.005224589025352794,0.0,0.0,0.0,8.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,14.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_01_ARI_WAS,0.21,0.015107913669064053,0.0,0.0,0.0,13.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_01_ARI_WAS,0.21,0.015107913669064053,0.0,0.0,0.0,9.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,11.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,10.0,0.35005779420142885
2019_01_ATL_MIN_spread,0.5253164556962026,0.0028768699654776,-110.0,spread,2019_01_ATL_MIN,0.21,0.006041426927503129,0.0,0.0,0.0,1.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_01_ARI_WAS,0.21,0.015107913669064053,0.0,0.0,0.0,5.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5251127092807002,0.0024878995358822,-110.0,spread,2023_01_ARI_WAS,0.21,0.005224589025352794,0.0,0.0,0.0,4.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,5.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,6.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,7.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,8.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,9.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,10.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,11.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,12.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,13.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,14.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,15.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,16.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_01_ARI_WAS,0.21,0.015107913669064053,0.0,0.0,0.0,1.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,2.0,0.35005779420142885
2023_01_ARI_WAS_spread,0.5252278865985799,0.0027077835063798,-110.0,spread,2023_01_ARI_WAS,0.21,0.0056863453633976815,0.0,0.0,0.0,3.0,0.35005779420142885
2023_01_BUF_NYJ_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_BUF_NYJ,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_01_CIN_CLE_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_CIN_CLE,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_01_CAR_ATL_spread,0.522407360644005,-0.0026768569523541,-110.0,spread,2023_01_CAR_ATL,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_01_CAR_ATL_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_CAR_ATL,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_02_LAC_TEN_spread,0.5203174784212717,-0.0066666321048448,-110.0,spread,2023_02_LAC_TEN,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_02_LAC_TEN_spread,0.5203174784212717,-0.0066666321048448,-110.0,spread,2023_02_LAC_TEN,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_02_LAC_TEN_spread,0.5203174784212717,-0.0066666321048448,-110.0,spread,2023_02_LAC_TEN,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_02_LAC_TEN_spread,0.5203174784212717,-0.0066666321048448,-110.0,spread,2023_02_LAC_TEN,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2023_02_MIA_NE_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_MIA_NE,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_03_ATL_DET_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_03_ATL_DET,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_03_ATL_DET_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_03_ATL_DET,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_03_ATL_DET_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_03_ATL_DET,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_03_ATL_DET_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_03_ATL_DET,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2023_03_HOU_JAX_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_03_HOU_JAX,0.21,0.015107913669064053,0.0,0.0,0.0,1.0,0.35005779420142885
2023_03_HOU_JAX_spread,0.5258916809171247,0.0039750272054198,-110.0,spread,2023_03_HOU_JAX,0.21,0.00834755713138157,0.0,0.0,0.0,2.0,0.35005779420142885
2023_03_HOU_JAX_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_03_HOU_JAX,0.21,0.015107913669064053,0.0,0.0,0.0,3.0,0.35005779420142885
2023_03_HOU_JAX_spread,0.5258916809171247,0.0039750272054198,-110.0,spread,2023_03_HOU_JAX,0.21,0.00834755713138157,0.0,0.0,0.0,4.0,0.35005779420142885
2023_03_IND_BAL_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2023_03_IND_BAL,0.21,0.015107913669064053,0.0,0.0,0.0,1.0,0.35005779420142885
2023_03_IND_BAL_spread,0.5258916809171247,0.0039750272054198,-110.0,spread,2023_03_IND_BAL,0.21,0.00834755713138157,0.0,0.0,0.0,2.0,0.35005779420142885
2023_02_GB_ATL_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_GB_ATL,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2023_02_GB_ATL_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_GB_ATL,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_02_GB_ATL_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_GB_ATL,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_02_BAL_CIN_spread,0.5204181418595857,-0.0064744564498818,-110.0,spread,2023_02_BAL_CIN,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_01_CAR_ATL_spread,0.522407360644005,-0.0026768569523541,-110.0,spread,2023_01_CAR_ATL,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_01_CAR_ATL_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_CAR_ATL,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2023_01_CIN_CLE_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_CIN_CLE,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_01_CIN_CLE_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_CIN_CLE,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_01_CIN_CLE_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_01_CIN_CLE,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2023_02_BAL_CIN_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_BAL_CIN,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_02_GB_ATL_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_GB_ATL,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_02_BAL_CIN_spread,0.5204181418595857,-0.0064744564498818,-110.0,spread,2023_02_BAL_CIN,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_02_BAL_CIN_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2023_02_BAL_CIN,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2023_02_CLE_PIT_spread,0.5203071716669849,-0.006686308635756,-110.0,spread,2023_02_CLE_PIT,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2023_02_CLE_PIT_spread,0.5203071716669849,-0.006686308635756,-110.0,spread,2023_02_CLE_PIT,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2023_02_CLE_PIT_spread,0.5203071716669849,-0.006686308635756,-110.0,spread,2023_02_CLE_PIT,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_02_CLE_PIT_spread,0.5203071716669849,-0.006686308635756,-110.0,spread,2023_02_CLE_PIT,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2022_21_CIN_KC_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_CIN_KC,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,3.0,0.35005779420142885
2022_19_MIA_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_MIA_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,4.0,0.35005779420142885
2022_19_SEA_SF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_SEA_SF,0.21,0.015107913669064053,0.0,0.0,0.0,1.0,0.35005779420142885
2022_19_SEA_SF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_SEA_SF,0.21,0.015107913669064053,0.0,0.0,0.0,2.0,0.35005779420142885
2022_19_SEA_SF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_SEA_SF,0.21,0.015107913669064053,0.0,0.0,0.0,3.0,0.35005779420142885
2022_19_SEA_SF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_SEA_SF,0.21,0.015107913669064053,0.0,0.0,0.0,4.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,1.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,2.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,4.0,0.35005779420142885
2022_21_SF_PHI_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_SF_PHI,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,5.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,6.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,7.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,8.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,9.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,10.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,11.0,0.35005779420142885
2022_19_MIA_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_MIA_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,3.0,0.35005779420142885
2022_19_MIA_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_MIA_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,2.0,0.35005779420142885
2022_19_MIA_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_MIA_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,1.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.526438085393291,0.0050181630235555,-110.0,spread,2022_19_BAL_CIN,0.21,0.010538142349466694,0.0,0.0,0.0,25.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.526438085393291,0.0050181630235555,-110.0,spread,2022_19_BAL_CIN,0.21,0.010538142349466694,0.0,0.0,0.0,10.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_BAL_CIN,0.21,0.015107913669064053,0.0,0.0,0.0,11.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_BAL_CIN,0.21,0.015107913669064053,0.0,0.0,0.0,12.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5264820243330433,0.0051020464539917,-110.0,spread,2022_19_BAL_CIN,0.21,0.010714297553382705,0.0,0.0,0.0,13.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5264820243330433,0.0051020464539917,-110.0,spread,2022_19_BAL_CIN,0.21,0.010714297553382705,0.0,0.0,0.0,14.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.526438085393291,0.0050181630235555,-110.0,spread,2022_19_BAL_CIN,0.21,0.010538142349466694,0.0,0.0,0.0,15.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_BAL_CIN,0.21,0.015107913669064053,0.0,0.0,0.0,16.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_BAL_CIN,0.21,0.015107913669064053,0.0,0.0,0.0,17.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5264820243330433,0.0051020464539917,-110.0,spread,2022_19_BAL_CIN,0.21,0.010714297553382705,0.0,0.0,0.0,18.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5264820243330433,0.0051020464539917,-110.0,spread,2022_19_BAL_CIN,0.21,0.010714297553382705,0.0,0.0,0.0,19.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.526438085393291,0.0050181630235555,-110.0,spread,2022_19_BAL_CIN,0.21,0.010538142349466694,0.0,0.0,0.0,20.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_BAL_CIN,0.21,0.015107913669064053,0.0,0.0,0.0,21.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_19_BAL_CIN,0.21,0.015107913669064053,0.0,0.0,0.0,22.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5264820243330433,0.0051020464539917,-110.0,spread,2022_19_BAL_CIN,0.21,0.010714297553382705,0.0,0.0,0.0,23.0,0.35005779420142885
2022_19_BAL_CIN_spread,0.5264820243330433,0.0051020464539917,-110.0,spread,2022_19_BAL_CIN,0.21,0.010714297553382705,0.0,0.0,0.0,24.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,12.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,13.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,14.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,33.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,35.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,36.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5135713556471352,-0.01954559376456,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5135713556471352,-0.01954559376456,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,4.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,5.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,6.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5135713556471352,-0.01954559376456,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,7.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,8.0,0.35005779420142885
2022_20_DAL_SF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_DAL_SF,0.21,0.0,0.0,0.0,0.0,9.0,0.35005779420142885
2022_21_CIN_KC_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_CIN_KC,0.21,0.0,0.0,0.0,0.0,1.0,0.35005779420142885
2022_21_CIN_KC_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_CIN_KC,0.21,0.0,0.0,0.0,0.0,2.0,0.35005779420142885
2022_21_CIN_KC_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_21_CIN_KC,0.21,0.0,0.0,0.0,0.0,3.0,0.35005779420142885
2023_03_IND_BAL_spread,0.5258916809171247,0.0039750272054198,-110.0,spread,2023_03_IND_BAL,0.21,0.00834755713138157,0.0,0.0,0.0,4.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,34.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,32.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,15.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,31.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,16.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,17.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,18.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,19.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,20.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,21.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5275779376498799,0.0071942446043162,-110.0,spread,2022_20_CIN_BUF,0.21,0.015107913669064053,0.0,0.0,0.0,22.0,0.35005779420142885
2022_20_CIN_BUF_spread,0.5129224652087475,-0.0207843846014819,-110.0,spread,2022_20_CIN_BUF,0.21,0.0,0.0,0.0,0.0,23.0,0.35005779420142885
