season,week,game_id,bet_type,bet_line,pick,price,edge_pts,p_raw,won,p_cal,p_in,p_cal_season
2019,10,2019_10_SEA_SF,spread,6.5,SF,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_ARI_SF,spread,10.0,ARI,-110,-19.50000621065484,0.081831430159714,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_ARI_SF,spread,10.0,SF,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_BUF_MIA,spread,-7.0,MIA,-110,14.499993789345162,0.8498321686510711,0,0.672,0.672,0.672
2019,11,2019_11_BUF_MIA,spread,-7.0,MIA,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_HOU_BAL,spread,4.0,BAL,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_HOU_BAL,spread,4.0,HOU,-110,-7.500006210654839,0.2960778611339251,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_JAX_IND,spread,2.5,IND,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_JAX_IND,spread,2.5,JAX,-110,-4.500006210654839,0.3739426489589766,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_KC_LAC,spread,-5.5,LAC,-110,11.499993789345162,0.7942987763677656,0,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,11,2019_11_KC_LAC,spread,-5.5,LAC,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_PIT_CLE,spread,3.0,CLE,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_PIT_CLE,spread,3.0,PIT,-110,-5.500006210654839,0.3472123345812801,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_ARI_SF,spread,-10.0,SF,-110,-0.4999937893451598,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,11,2019_11_ARI_SF,spread,-10.0,SF,-110,-20.499993721148865,0.0715580106461488,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
